"filter.id","EQ_ID","rec.id","Year","Month","Day","Hour","Minute","Second","Lat","Lat.min","Lon","Lon.min","Depth","ML","Sta.num","closest.epi","angle","RMS","ERH","ERZ","N","Number","quality","Lon.X","Lat.Y","Pfile","ts_name","P_arr_time","S_arr_time","Index","Sec_CMT","Lon_CMT","Lat_CMT","Dep_CMT","Mw_CMT","Strike1_CMT","Dip1_CMT","Slip1_CMT","Strike2_CMT","Dip2_CMT","Slip2_CMT","CMT.sec","CMT.id","Sec_BATS","EQ_Lat_BATS","EQ_Lon_BATS","Depth_CWB","ML_BATS","Strike1_BATS","Dip1_BATS","Slip1_BATS","Strike2_BATS","Dip2_BATS","Slip2_BATS","M0_BATS","Mw_BATS","BATS.sec","BATS.id","FM1_total_sec","sec_diff","abs_sec_diff","FM_loc.x","FM_loc.y","R_diff","Lon.WU","Lat.WU","Dep.WU","ML.WU","Strike1.WU","Dip1.WU","Slip1.WU","Strike2.WU","Dip2.WU","Slip2.WU","has_FM","final.Lon","final.Lat","final.Dep","Tran_Mw","Final_Mw","Mw_index","Final_Strike_1","Final_Dip_1","Final_Slip_1","Final_Strike_2","Final_Dip_2","Final_Slip_2","FM_Index","Fnm_1","Frv_1","Fnm_2","Frv_2","Sta","Name","County","City","Net","Lon.Sta.X","Lat.Sta.Y","El.","address","Lon_67","Lat_67","X2020_pick","suggested.Vs30_EGDT","PS_log.30m","LT.SiteClass.Vs30","LT.SiteClass.2001","LT.Vs30.measured","LT.Vs30.estimated","X2020.Vs30","Vs30.Index","NOTE","Rrup_p1","Rrup_p2","Avg_Rrup","Hypo","Adopted_Rrup"
"B000325","2018_0206_1807_53","2018_0206_1807_53_ILA",2018,2,6,18,7,52.65,24,2.59,121,38.23,11.34,4.26,7,5.3,242,0.3,1.2,0.7,"F",12,"C",121.637166666667,24.0431666666667,"14061807.218","201802061807_ILA_14061807.218.asc",20,28.60156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.65,24.0431,121.6371,11.34,4.26,232.2,9.32,-40.42,2.24,83.97,-97.13,3.45e+23,4.96,472.65,"BATS_5522",472.65,0,0,121.6371,24.0431,0.00991071249854134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.637166666667,24.0431666666667,11.34,4.08,5.12,"BATS",232.2,9.32,-40.42,2.24,83.97,-97.13,"BATS",1,0,1,0,"ILA","宜蘭市","宜蘭縣","宜蘭市","CWB_BH",121.7563,24.7638,-170,"力行街3號",325659.016,2740033.641,217.428,242.41,NA,"D1","D","-",217,217.428,"pick","",79.170669556,79.628234863,79.3994522095,81.5225643610406,79.3994522095
"B000326","2018_0206_1807_53","2018_0206_1807_53_NNSH",2018,2,6,18,7,52.65,24,2.59,121,38.23,11.34,4.26,7,5.3,242,0.3,1.2,0.7,"F",12,"C",121.637166666667,24.0431666666667,"14061807.218","201802061807_NNSH_14061807.218.asc",20,26.10156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.65,24.0431,121.6371,11.34,4.26,232.2,9.32,-40.42,2.24,83.97,-97.13,3.45e+23,4.96,472.65,"BATS_5522",472.65,0,0,121.6371,24.0431,0.00991071249854134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.637166666667,24.0431666666667,11.34,4.08,5.12,"BATS",232.2,9.32,-40.42,2.24,83.97,-97.13,"BATS",1,0,1,0,"NNSH","南山","宜蘭縣","大同鄉","CWB_BH",121.3829,24.4284,1106,"南山段770-8地號",287998.236,2702728.187,760,NA,NA,NA,NA,NA,NA,760,"pick",NA,49.442829132,49.271011353,49.3569202425,51.1479347090379,49.3569202425
"B000327","2018_0206_1807_53","2018_0206_1807_53_SHUL",2018,2,6,18,7,52.65,24,2.59,121,38.23,11.34,4.26,7,5.3,242,0.3,1.2,0.7,"F",12,"C",121.637166666667,24.0431666666667,"14061807.218","201802061807_SHUL_14061807.218.asc",20,24.80078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.65,24.0431,121.6371,11.34,4.26,232.2,9.32,-40.42,2.24,83.97,-97.13,3.45e+23,4.96,472.65,"BATS_5522",472.65,0,0,121.6371,24.0431,0.00991071249854134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.637166666667,24.0431666666667,11.34,4.08,5.12,"BATS",232.2,9.32,-40.42,2.24,83.97,-97.13,"BATS",1,0,1,0,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,28.981636047,29.103862762,29.0427494045,31.4309751041866,29.0427494045
"B000328","2018_0206_1807_53","2018_0206_1807_53_SNS",2018,2,6,18,7,52.65,24,2.59,121,38.23,11.34,4.26,7,5.3,242,0.3,1.2,0.7,"F",12,"C",121.637166666667,24.0431666666667,"14061807.218","201802061807_SNS_14061807.218.asc",20,38.80078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.65,24.0431,121.6371,11.34,4.26,232.2,9.32,-40.42,2.24,83.97,-97.13,3.45e+23,4.96,472.65,"BATS_5522",472.65,0,0,121.6371,24.0431,0.00991071249854134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.637166666667,24.0431666666667,11.34,4.08,5.12,"BATS",232.2,9.32,-40.42,2.24,83.97,-97.13,"BATS",1,0,1,0,"SNS","曾文","台南市","楠西區","CWB_BH",120.4973,23.2198,156,"台南市楠西區密枝村70號",197721.319,2568917.043,599.802,NA,NA,NA,NA,NA,NA,599.802,"pick",NA,146.412826538,146.833572388,146.623199463,148.229408772349,146.623199463
"B000329","2018_0206_1807_53","2018_0206_1807_53_WCKO",2018,2,6,18,7,52.65,24,2.59,121,38.23,11.34,4.26,7,5.3,242,0.3,1.2,0.7,"F",12,"C",121.637166666667,24.0431666666667,"14061807.218","201802061807_WCKO_14061807.218.asc",20,35.90234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.65,24.0431,121.6371,11.34,4.26,232.2,9.32,-40.42,2.24,83.97,-97.13,3.45e+23,4.96,472.65,"BATS_5522",472.65,0,0,121.6371,24.0431,0.00991071249854134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.637166666667,24.0431666666667,11.34,4.08,5.12,"BATS",232.2,9.32,-40.42,2.24,83.97,-97.13,"BATS",1,0,1,0,"WCKO","黎明國小","嘉義縣","番路鄉","CWB_BH",120.6047,23.4385,282.12751,"嘉義縣番路鄉觸口村觸口164號",208779.689,2593101.88,499.268,NA,NA,NA,NA,NA,NA,499.268,"pick",NA,123.368232727,124.023040771,123.695636749,125.275307706667,123.695636749
"B000330","2018_0206_1807_53","2018_0206_1807_53_WDLH",2018,2,6,18,7,52.65,24,2.59,121,38.23,11.34,4.26,7,5.3,242,0.3,1.2,0.7,"F",12,"C",121.637166666667,24.0431666666667,"14061807.218","201802061807_WDLH_14061807.218.asc",20.00391,35.30469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.65,24.0431,121.6371,11.34,4.26,232.2,9.32,-40.42,2.24,83.97,-97.13,3.45e+23,4.96,472.65,"BATS_5522",472.65,0,0,121.6371,24.0431,0.00991071249854134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.637166666667,24.0431666666667,11.34,4.08,5.12,"BATS",232.2,9.32,-40.42,2.24,83.97,-97.13,"BATS",1,0,1,0,"WDLH","斗六市","雲林縣","斗六市","CWB_BH",120.5381,23.6888,69,"大學路3段123號",202063.806,2620841.301,238.432,NA,NA,NA,NA,NA,NA,238.432,"pick",NA,117.00151062,118.328636169,117.6650733945,119.168779401318,117.6650733945
"B000331","2018_0206_1808_01","2018_0206_1808_01_SNS",2018,2,6,18,8,1.08,23,59.59,121,36.43,11.1,4.04,6,9.8,250,0.31,2.9,1.8,"F",10,"D",121.607166666667,23.9931666666667,"14061807.318","201802061808_SNS_14061807.318.asc",20,38.10156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.607166666667,23.9931666666667,11.1,3.85,3.85,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SNS","曾文","台南市","楠西區","CWB_BH",120.4973,23.2198,156,"台南市楠西區密枝村70號",197721.319,2568917.043,599.802,NA,NA,NA,NA,NA,NA,599.802,"pick",NA,NA,NA,NA,142.441152986066,142.441152986066
"B000332","2018_0206_1808_01","2018_0206_1808_01_WCKO",2018,2,6,18,8,1.08,23,59.59,121,36.43,11.1,4.04,6,9.8,250,0.31,2.9,1.8,"F",10,"D",121.607166666667,23.9931666666667,"14061807.318","201802061808_WCKO_14061807.318.asc",20.00391,35.60156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.607166666667,23.9931666666667,11.1,3.85,3.85,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WCKO","黎明國小","嘉義縣","番路鄉","CWB_BH",120.6047,23.4385,282.12751,"嘉義縣番路鄉觸口村觸口164號",208779.689,2593101.88,499.268,NA,NA,NA,NA,NA,NA,499.268,"pick",NA,NA,NA,NA,119.778433655646,119.778433655646
"B000333","2018_0206_1808_01","2018_0206_1808_01_WDLH",2018,2,6,18,8,1.08,23,59.59,121,36.43,11.1,4.04,6,9.8,250,0.31,2.9,1.8,"F",10,"D",121.607166666667,23.9931666666667,"14061807.318","201802061808_WDLH_14061807.318.asc",20,34.89844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.607166666667,23.9931666666667,11.1,3.85,3.85,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WDLH","斗六市","雲林縣","斗六市","CWB_BH",120.5381,23.6888,69,"大學路3段123號",202063.806,2620841.301,238.432,NA,NA,NA,NA,NA,NA,238.432,"pick",NA,NA,NA,NA,114.549072890181,114.549072890181
"B000334","2018_0206_1807_39","2018_0206_1807_39_EAH",2018,2,6,18,7,39,24,2.41,121,42.55,4.17,5.39,99,11.5,95,0.34,0.2,0.1,"F",291,"C",121.709166666667,24.0401666666667,"14061807.P18","201802061807_EAH_14061807.P18.asc",19.99219,24.89062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,24.0401,121.7091,4.17,5.39,253.25,12.03,143.39,19.25,82.86,80.29,4.02e+23,5.01,459,"BATS_5521",459,0,0,121.7091,24.0401,0.00991071249738467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.709166666667,24.0401666666667,4.17,5.26,5.17,"BATS",253.25,12.03,143.39,19.25,82.86,80.29,"BATS",0,1,0,1,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,30.038022995,30.318677902,30.1783504485,32.4401316427662,30.1783504485
"B000335","2018_0206_1807_39","2018_0206_1807_39_ILA",2018,2,6,18,7,39,24,2.41,121,42.55,4.17,5.39,99,11.5,95,0.34,0.2,0.1,"F",291,"C",121.709166666667,24.0401666666667,"14061807.P18","201802061807_ILA_14061807.P18.asc",20,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,24.0401,121.7091,4.17,5.39,253.25,12.03,143.39,19.25,82.86,80.29,4.02e+23,5.01,459,"BATS_5521",459,0,0,121.7091,24.0401,0.00991071249738467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.709166666667,24.0401666666667,4.17,5.26,5.17,"BATS",253.25,12.03,143.39,19.25,82.86,80.29,"BATS",0,1,0,1,"ILA","宜蘭市","宜蘭縣","宜蘭市","CWB_BH",121.7563,24.7638,-170,"力行街3號",325659.016,2740033.641,217.428,242.41,NA,"D1","D","-",217,217.428,"pick","",78.076652527,78.50680542,78.2917289735,80.4032084247886,78.2917289735
"B000336","2018_0206_1807_39","2018_0206_1807_39_NNSH",2018,2,6,18,7,39,24,2.41,121,42.55,4.17,5.39,99,11.5,95,0.34,0.2,0.1,"F",291,"C",121.709166666667,24.0401666666667,"14061807.P18","201802061807_NNSH_14061807.P18.asc",20,26.89844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,24.0401,121.7091,4.17,5.39,253.25,12.03,143.39,19.25,82.86,80.29,4.02e+23,5.01,459,"BATS_5521",459,0,0,121.7091,24.0401,0.00991071249738467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.709166666667,24.0401666666667,4.17,5.26,5.17,"BATS",253.25,12.03,143.39,19.25,82.86,80.29,"BATS",0,1,0,1,"NNSH","南山","宜蘭縣","大同鄉","CWB_BH",121.3829,24.4284,1106,"南山段770-8地號",287998.236,2702728.187,760,NA,NA,NA,NA,NA,NA,760,"pick",NA,52.093769073,53.218078613,52.655923843,54.4479186379057,52.655923843
"B000337","2018_0206_1807_39","2018_0206_1807_39_SHUL",2018,2,6,18,7,39,24,2.41,121,42.55,4.17,5.39,99,11.5,95,0.34,0.2,0.1,"F",291,"C",121.709166666667,24.0401666666667,"14061807.P18","201802061807_SHUL_14061807.P18.asc",19.99219,25.89062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,24.0401,121.7091,4.17,5.39,253.25,12.03,143.39,19.25,82.86,80.29,4.02e+23,5.01,459,"BATS_5521",459,0,0,121.7091,24.0401,0.00991071249738467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.709166666667,24.0401666666667,4.17,5.26,5.17,"BATS",253.25,12.03,143.39,19.25,82.86,80.29,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,29.205661774,29.839529037,29.5225954055,31.9830111152781,29.5225954055
"B000338","2018_0206_1807_39","2018_0206_1807_39_SNS",2018,2,6,18,7,39,24,2.41,121,42.55,4.17,5.39,99,11.5,95,0.34,0.2,0.1,"F",291,"C",121.709166666667,24.0401666666667,"14061807.P18","201802061807_SNS_14061807.P18.asc",20,40.10156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,24.0401,121.7091,4.17,5.39,253.25,12.03,143.39,19.25,82.86,80.29,4.02e+23,5.01,459,"BATS_5521",459,0,0,121.7091,24.0401,0.00991071249738467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.709166666667,24.0401666666667,4.17,5.26,5.17,"BATS",253.25,12.03,143.39,19.25,82.86,80.29,"BATS",0,1,0,1,"SNS","曾文","台南市","楠西區","CWB_BH",120.4973,23.2198,156,"台南市楠西區密枝村70號",197721.319,2568917.043,599.802,NA,NA,NA,NA,NA,NA,599.802,"pick",NA,151.023864746,151.750198364,151.387031555,153.504650105461,151.387031555
"B000339","2018_0206_1807_39","2018_0206_1807_39_WCKO",2018,2,6,18,7,39,24,2.41,121,42.55,4.17,5.39,99,11.5,95,0.34,0.2,0.1,"F",291,"C",121.709166666667,24.0401666666667,"14061807.P18","201802061807_WCKO_14061807.P18.asc",20,37.40234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,24.0401,121.7091,4.17,5.39,253.25,12.03,143.39,19.25,82.86,80.29,4.02e+23,5.01,459,"BATS_5521",459,0,0,121.7091,24.0401,0.00991071249738467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.709166666667,24.0401666666667,4.17,5.26,5.17,"BATS",253.25,12.03,143.39,19.25,82.86,80.29,"BATS",0,1,0,1,"WCKO","黎明國小","嘉義縣","番路鄉","CWB_BH",120.6047,23.4385,282.12751,"嘉義縣番路鄉觸口村觸口164號",208779.689,2593101.88,499.268,NA,NA,NA,NA,NA,NA,499.268,"pick",NA,128.598190308,129.288024902,128.943107605,130.911431605494,128.943107605
"B000340","2018_0206_1807_39","2018_0206_1807_39_WDLH",2018,2,6,18,7,39,24,2.41,121,42.55,4.17,5.39,99,11.5,95,0.34,0.2,0.1,"F",291,"C",121.709166666667,24.0401666666667,"14061807.P18","201802061807_WDLH_14061807.P18.asc",20.00391,36.50391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,24.0401,121.7091,4.17,5.39,253.25,12.03,143.39,19.25,82.86,80.29,4.02e+23,5.01,459,"BATS_5521",459,0,0,121.7091,24.0401,0.00991071249738467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.709166666667,24.0401666666667,4.17,5.26,5.17,"BATS",253.25,12.03,143.39,19.25,82.86,80.29,"BATS",0,1,0,1,"WDLH","斗六市","雲林縣","斗六市","CWB_BH",120.5381,23.6888,69,"大學路3段123號",202063.806,2620841.301,238.432,NA,NA,NA,NA,NA,NA,238.432,"pick",NA,123.666137695,124.26109314,123.9636154175,125.539275925903,123.9636154175
"B000341","2018_0206_1809_24","2018_0206_1809_24_SHUL",2018,2,6,18,9,23.58,24,1.81,121,37.8,8.66,4.48,99,6.2,157,0.4,0.2,0.1,"F",217,"C",121.63,24.0301666666667,"14061809.P18","201802061809_SHUL_14061809.P18.asc",19.99219,24.69141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.63,24.0301666666667,8.66,4.31,4.31,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,29.0574735481253,29.0574735481253
"B000342","2018_0206_1901_10","2018_0206_1901_10_EAH",2018,2,6,19,1,9.78,24,2.66,121,40.51,8.45,4,99,8.2,116,0.35,0.1,0.1,"F",231,"C",121.675166666667,24.0443333333333,"14061901.P18","201802061901_EAH_14061901.P18.asc",19.99219,24.49219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.675166666667,24.0443333333333,8.45,3.81,3.81,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,NA,NA,NA,33.3183274039979,33.3183274039979
"B000343","2018_0206_1903_12","2018_0206_1903_12_EAH",2018,2,6,19,3,12.34,24,1.58,121,39.82,6.95,3.93,99,8.5,103,0.35,0.2,0.2,"F",234,"C",121.663666666667,24.0263333333333,"14061903.P18","201802061903_EAH_14061903.P18.asc",20,24.79688,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.34,24.0263,121.6636,6.95,3.93,212.64,9.79,74.72,48.14,80.56,92.6,6.94e+21,3.83,192.34,"BATS_5524",192.34,0,0,121.6636,24.0263,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.663666666667,24.0263333333333,6.95,3.74,4.06,"BATS",212.64,9.79,74.72,48.14,80.56,92.6,"BATS",0,1,0,1,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,NA,NA,NA,35.1205349617571,35.1205349617571
"B000344","2018_0206_1903_12","2018_0206_1903_12_FUSS",2018,2,6,19,3,12.34,24,1.58,121,39.82,6.95,3.93,99,8.5,103,0.35,0.2,0.2,"F",234,"C",121.663666666667,24.0263333333333,"14061903.P18","201802061903_FUSS_14061903.P18.asc",20,26.39844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.34,24.0263,121.6636,6.95,3.93,212.64,9.79,74.72,48.14,80.56,92.6,6.94e+21,3.83,192.34,"BATS_5524",192.34,0,0,121.6636,24.0263,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.663666666667,24.0263333333333,6.95,3.74,4.06,"BATS",212.64,9.79,74.72,48.14,80.56,92.6,"BATS",0,1,0,1,"FUSS","福壽山","台中市","和平區","CWB_BH",121.2438,24.2476,2247,"梨山里福壽路29號",273928.149,2682672.12,760,NA,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,49.7013266321936,49.7013266321936
"B000345","2018_0206_1903_12","2018_0206_1903_12_NMLH",2018,2,6,19,3,12.34,24,1.58,121,39.82,6.95,3.93,99,8.5,103,0.35,0.2,0.2,"F",234,"C",121.663666666667,24.0263333333333,"14061903.P18","201802061903_NMLH_14061903.P18.asc",19.99219,33.28906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.34,24.0263,121.6636,6.95,3.93,212.64,9.79,74.72,48.14,80.56,92.6,6.94e+21,3.83,192.34,"BATS_5524",192.34,0,0,121.6636,24.0263,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.663666666667,24.0263333333333,6.95,3.74,4.06,"BATS",212.64,9.79,74.72,48.14,80.56,92.6,"BATS",0,1,0,1,"NMLH","苗栗市","苗栗市","","CWB_BH",120.791,24.5372,201,"恭敬里聯大一號",227996.2,2714740.663,495.848,NA,NA,NA,NA,NA,NA,495.848,"pick",NA,NA,NA,NA,105.357481385994,105.357481385994
"B000346","2018_0206_1903_12","2018_0206_1903_12_NNSH",2018,2,6,19,3,12.34,24,1.58,121,39.82,6.95,3.93,99,8.5,103,0.35,0.2,0.2,"F",234,"C",121.663666666667,24.0263333333333,"14061903.P18","201802061903_NNSH_14061903.P18.asc",19.99219,26.49219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.34,24.0263,121.6636,6.95,3.93,212.64,9.79,74.72,48.14,80.56,92.6,6.94e+21,3.83,192.34,"BATS_5524",192.34,0,0,121.6636,24.0263,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.663666666667,24.0263333333333,6.95,3.74,4.06,"BATS",212.64,9.79,74.72,48.14,80.56,92.6,"BATS",0,1,0,1,"NNSH","南山","宜蘭縣","大同鄉","CWB_BH",121.3829,24.4284,1106,"南山段770-8地號",287998.236,2702728.187,760,NA,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,53.3367455325126,53.3367455325126
"B000347","2018_0206_1903_12","2018_0206_1903_12_SHUL",2018,2,6,19,3,12.34,24,1.58,121,39.82,6.95,3.93,99,8.5,103,0.35,0.2,0.2,"F",234,"C",121.663666666667,24.0263333333333,"14061903.P18","201802061903_SHUL_14061903.P18.asc",19.99219,24.99219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.34,24.0263,121.6636,6.95,3.93,212.64,9.79,74.72,48.14,80.56,92.6,6.94e+21,3.83,192.34,"BATS_5524",192.34,0,0,121.6636,24.0263,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.663666666667,24.0263333333333,6.95,3.74,4.06,"BATS",212.64,9.79,74.72,48.14,80.56,92.6,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,29.2186053739736,29.2186053739736
"B000348","2018_0206_1903_12","2018_0206_1903_12_SNS",2018,2,6,19,3,12.34,24,1.58,121,39.82,6.95,3.93,99,8.5,103,0.35,0.2,0.2,"F",234,"C",121.663666666667,24.0263333333333,"14061903.P18","201802061903_SNS_14061903.P18.asc",20,39.20312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.34,24.0263,121.6636,6.95,3.93,212.64,9.79,74.72,48.14,80.56,92.6,6.94e+21,3.83,192.34,"BATS_5524",192.34,0,0,121.6636,24.0263,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.663666666667,24.0263333333333,6.95,3.74,4.06,"BATS",212.64,9.79,74.72,48.14,80.56,92.6,"BATS",0,1,0,1,"SNS","曾文","台南市","楠西區","CWB_BH",120.4973,23.2198,156,"台南市楠西區密枝村70號",197721.319,2568917.043,599.802,NA,NA,NA,NA,NA,NA,599.802,"pick",NA,NA,NA,NA,148.974205297427,148.974205297427
"B000349","2018_0206_1903_12","2018_0206_1903_12_WCKO",2018,2,6,19,3,12.34,24,1.58,121,39.82,6.95,3.93,99,8.5,103,0.35,0.2,0.2,"F",234,"C",121.663666666667,24.0263333333333,"14061903.P18","201802061903_WCKO_14061903.P18.asc",20,36.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.34,24.0263,121.6636,6.95,3.93,212.64,9.79,74.72,48.14,80.56,92.6,6.94e+21,3.83,192.34,"BATS_5524",192.34,0,0,121.6636,24.0263,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.663666666667,24.0263333333333,6.95,3.74,4.06,"BATS",212.64,9.79,74.72,48.14,80.56,92.6,"BATS",0,1,0,1,"WCKO","黎明國小","嘉義縣","番路鄉","CWB_BH",120.6047,23.4385,282.12751,"嘉義縣番路鄉觸口村觸口164號",208779.689,2593101.88,499.268,NA,NA,NA,NA,NA,NA,499.268,"pick",NA,NA,NA,NA,126.273406638136,126.273406638136
"B000350","2018_0206_1903_12","2018_0206_1903_12_WDLH",2018,2,6,19,3,12.34,24,1.58,121,39.82,6.95,3.93,99,8.5,103,0.35,0.2,0.2,"F",234,"C",121.663666666667,24.0263333333333,"14061903.P18","201802061903_WDLH_14061903.P18.asc",19.99219,35.78906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.34,24.0263,121.6636,6.95,3.93,212.64,9.79,74.72,48.14,80.56,92.6,6.94e+21,3.83,192.34,"BATS_5524",192.34,0,0,121.6636,24.0263,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.663666666667,24.0263333333333,6.95,3.74,4.06,"BATS",212.64,9.79,74.72,48.14,80.56,92.6,"BATS",0,1,0,1,"WDLH","斗六市","雲林縣","斗六市","CWB_BH",120.5381,23.6888,69,"大學路3段123號",202063.806,2620841.301,238.432,NA,NA,NA,NA,NA,NA,238.432,"pick",NA,NA,NA,NA,120.794103067989,120.794103067989
